Pixel_X,Pixel_Y,Latitude,Longitude,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,Red_NIR_Ratio,SWIR_Ratio,Visible_SWIR_Ratio,Red_SWIR_Index,Mn_Score,Mn_Class
6,3,22.0103,80.2106,0.172532,0.158898,0.024935,0.093099,0.269133,0.3965,0.367399,0.507642,0.034461,0.040048,0.116206,0.377676,0.110355,0.183395,3.422374,0.241857,-0.604486,15.032326,LOW
7,3,22.0103,80.2107,0.208521,0.278821,0.259092,0.248386,0.081808,0.191097,0.1729,0.386218,0.102254,0.248307,0.074848,0.158925,0.195022,0.643123,0.814907,1.433766,0.219637,11.260993,LOW
8,3,22.0103,80.2108,0.128791,0.205543,0.046266,0.287607,0.078223,0.04058,0.116384,0.275783,0.491764,0.134291,0.109221,0.41049,0.269188,1.042874,1.524919,0.491223,-0.176026,12.282169,LOW
9,3,22.0103,80.2109,0.148408,0.157578,0.076483,0.134211,0.281889,0.439918,0.174221,0.216554,0.087054,0.039356,0.04474,0.348898,0.267453,0.619758,1.304522,0.341841,-0.444387,7.95578,LOW
10,3,22.0103,80.211,0.24045,0.260599,0.337266,0.254492,0.374059,0.131284,0.100497,0.065485,0.041945,0.267793,0.019012,0.221432,0.198435,3.886258,1.115892,1.409391,0.069463,27.345244,LOW
11,3,22.0103,80.2111,0.18075,0.285878,0.34582,0.10759,0.148785,0.351078,0.083304,0.398021,0.256816,0.15768,0.092191,0.181845,0.089769,0.270311,2.025696,1.669318,-0.256552,14.440312,LOW
12,3,22.0103,80.2112,0.191358,0.177113,0.229912,0.283783,0.32318,0.415306,0.213757,0.256229,0.44916,0.278008,0.191692,0.276124,0.397759,1.107536,0.694199,0.76229,0.013679,10.128954,LOW
13,3,22.0103,80.2113,0.224585,0.242038,0.167923,0.175201,0.221599,0.25271,0.440075,0.247311,0.237725,0.075679,0.071827,0.27302,0.059233,0.708423,4.609229,1.03272,-0.218239,26.747374,LOW
14,3,22.0103,80.2114,0.069632,0.29518,0.307985,0.12008,0.053321,0.245145,0.421709,0.192707,0.448867,0.150406,0.05362,0.070485,0.396953,0.623124,0.177565,0.915771,0.260254,6.683166,LOW
15,3,22.0103,80.2115,0.169538,0.028235,0.156723,0.024436,0.027258,0.123342,0.347533,0.417417,0.277812,0.08153,0.047786,0.125995,0.23407,0.058541,0.538277,0.503127,-0.67512,1.509602,LOW
16,3,22.0103,80.2116,0.185001,0.183824,0.201733,0.132291,0.315609,0.04621,0.342908,0.182083,0.184031,0.182859,0.051807,0.346312,0.19167,0.726541,1.80681,0.620883,-0.447179,11.677931,LOW
17,3,22.0103,80.2117,0.213712,0.212774,0.056265,0.045617,0.33961,0.067536,0.297453,0.188294,0.409691,0.283607,0.189847,0.028083,0.491435,0.242267,0.057146,0.19611,0.237907,2.009814,LOW
18,3,22.0103,80.2118,0.099071,0.172449,0.190777,0.145957,0.219711,0.331123,0.332145,0.218357,0.182191,0.22542,0.155995,0.366842,0.480192,0.668432,0.763948,0.397545,-0.430744,5.864541,LOW
19,3,22.0103,80.2119,0.178423,0.105013,0.064374,0.209018,0.238349,0.105566,0.169374,0.08319,0.046299,0.119604,0.069814,0.28135,0.0871,2.512547,3.230185,0.742004,-0.147506,28.053845,LOW
20,3,22.0103,80.212,0.159012,0.094812,0.125546,0.251225,0.200232,0.23311,0.396154,0.506754,0.215507,0.173226,0.023225,0.431983,0.405163,0.495753,1.066195,0.450066,-0.264572,7.156642,LOW
21,3,22.0103,80.2121,0.114153,0.267835,0.101395,0.148677,0.101649,0.242924,0.356858,0.412441,0.13555,0.068263,0.016188,0.393536,0.232344,0.36048,1.693765,0.399553,-0.451593,8.723611,LOW
22,3,22.0103,80.2122,0.043388,0.266607,0.26163,0.217702,0.261463,0.418534,0.357546,0.459552,0.071392,0.149611,0.043162,0.47832,0.461967,0.473727,1.035398,0.509772,-0.374439,6.751864,LOW
23,3,22.0103,80.2123,0.101201,0.05854,0.23442,0.181926,0.164403,0.252375,0.207931,0.083656,0.129301,0.178244,0.18713,0.282934,0.375063,2.174695,0.754365,0.632746,-0.217289,14.291002,LOW
24,3,22.0103,80.2124,0.241601,0.228408,0.295982,0.272924,0.087301,0.284673,0.195588,0.334707,0.069316,0.282641,0.014324,0.391023,0.254341,0.815412,1.537401,0.881527,-0.177875,12.488587,LOW
25,3,22.0103,80.2125,0.0698,0.215747,0.313575,0.213955,0.163436,0.368822,0.394152,0.037146,0.153766,0.233708,0.080774,0.452152,0.252985,5.759835,1.787269,0.748125,-0.357595,35.882541,MEDIUM
26,3,22.0103,80.2126,0.046137,0.149338,0.056343,0.164486,0.248557,0.149546,0.421355,0.065668,0.287071,0.241914,0.02907,0.29417,0.314855,2.504815,0.934301,0.362594,-0.282748,15.634498,LOW
27,3,22.0103,80.2127,0.104566,0.131302,0.346663,0.230708,0.032069,0.315683,0.399502,0.076026,0.336961,0.155393,0.066153,0.036455,0.095231,3.034613,0.382808,4.384431,0.727093,31.272986,MEDIUM
28,3,22.0103,80.2128,0.043226,0.110739,0.300978,0.116018,0.385509,0.062161,0.254159,0.273312,0.456478,0.14239,0.158824,0.378043,0.061195,0.424487,6.177713,0.949363,-0.53035,31.537814,MEDIUM
29,3,22.0103,80.2129,0.081456,0.220868,0.136253,0.319913,0.181733,0.050532,0.08632,0.461921,0.079022,0.113508,0.069909,0.424812,0.407442,0.69257,1.04263,0.548108,-0.140856,8.663321,LOW
30,3,22.0103,80.213,0.230325,0.146693,0.208396,0.318114,0.205301,0.436683,0.270498,0.378811,0.147341,0.034385,0.058961,0.270732,0.365665,0.83977,0.740383,0.82733,0.080466,9.501602,LOW
31,3,22.0103,80.2131,0.09332,0.209771,0.044232,0.097033,0.205187,0.155821,0.118934,0.21929,0.224209,0.101284,0.123279,0.357265,0.39485,0.442485,0.904811,0.187823,-0.572823,4.364781,LOW
32,3,22.0103,80.2132,0.154755,0.215705,0.089941,0.253002,0.102424,0.216959,0.396006,0.32226,0.467868,0.076838,0.137502,0.18501,0.369569,0.785086,0.50061,0.618386,0.15523,7.700156,LOW
33,3,22.0103,80.2133,0.074911,0.294735,0.124392,0.063164,0.203096,0.085698,0.42507,0.502602,0.156574,0.167029,0.053539,0.202622,0.448798,0.125674,0.451476,0.287919,-0.524699,1.214646,LOW
34,3,22.0103,80.2134,0.173635,0.211392,0.188311,0.230015,0.166782,0.150742,0.270805,0.132059,0.256483,0.207644,0.046999,0.481818,0.440492,1.741763,1.093819,0.453564,-0.353738,12.864997,LOW
35,3,22.0103,80.2135,0.049361,0.042085,0.04956,0.34895,0.144112,0.407817,0.301823,0.200143,0.132426,0.246708,0.118308,0.22316,0.144864,1.743502,1.540478,1.082835,0.21987,18.731938,LOW
36,3,22.0103,80.2136,0.201656,0.082068,0.346628,0.240162,0.257064,0.420895,0.084104,0.490263,0.487006,0.153616,0.128945,0.128208,0.257277,0.489865,0.498325,1.522215,0.303919,9.59668,LOW
37,3,22.0103,80.2137,0.117278,0.18484,0.318509,0.193581,0.25945,0.28828,0.122976,0.202754,0.337873,0.28627,0.031341,0.105177,0.458912,0.954759,0.229189,0.907818,0.295904,8.568192,LOW
38,3,22.0103,80.2138,0.062242,0.026968,0.148251,0.133752,0.197806,0.107634,0.404006,0.191198,0.265867,0.14579,0.142107,0.161132,0.255257,0.699546,0.631254,0.677259,-0.092851,7.319915,LOW
39,3,22.0103,80.2139,0.194397,0.146975,0.291458,0.347065,0.346755,0.431063,0.366597,0.154008,0.219899,0.218411,0.039693,0.321373,0.422461,2.253551,0.760717,0.858421,0.038435,16.196761,LOW
0,4,22.0104,80.21,0.147485,0.105692,0.186604,0.144634,0.220639,0.356499,0.356827,0.3041,0.447646,0.045072,0.029539,0.273945,0.251686,0.475613,1.088436,0.630172,-0.308928,7.591166,LOW
1,4,22.0104,80.2101,0.120773,0.070102,0.100104,0.146495,0.323416,0.062365,0.048974,0.403941,0.498059,0.080209,0.150647,0.222088,0.077632,0.362664,2.860778,0.822765,-0.205092,16.304931,LOW
2,4,22.0104,80.2102,0.075344,0.032772,0.200681,0.184684,0.222008,0.313858,0.092865,0.082026,0.372288,0.178247,0.125144,0.442406,0.346723,2.251545,1.275965,0.488342,-0.41098,16.041503,LOW
3,4,22.0104,80.2103,0.199714,0.024707,0.064531,0.270771,0.191966,0.197793,0.311949,0.052249,0.305626,0.074362,0.067518,0.31223,0.255383,5.182298,1.222596,0.590722,-0.071114,30.926666,MEDIUM
4,4,22.0104,80.2104,0.104016,0.06757,0.229742,0.055336,0.318992,0.035251,0.321308,0.46696,0.475774,0.238664,0.011244,0.170736,0.330374,0.118503,0.516795,0.568893,-0.510455,2.411006,LOW
5,4,22.0104,80.2105,0.029911,0.282765,0.29779,0.108737,0.2273,0.126285,0.184172,0.424876,0.488966,0.140554,0.065672,0.022888,0.321565,0.255926,0.071177,1.18021,0.652223,6.514329,LOW
6,4,22.0104,80.2106,0.242035,0.111663,0.034032,0.210777,0.375077,0.255266,0.157711,0.108158,0.088144,0.057786,0.141235,0.457263,0.051662,1.948783,8.851111,0.481034,-0.368968,50.274694,MEDIUM
7,4,22.0104,80.2107,0.027007,0.28246,0.0477,0.081922,0.297217,0.266735,0.273208,0.515868,0.439603,0.235586,0.015794,0.076438,0.121618,0.158804,0.62851,0.65447,0.034628,5.097181,LOW
8,4,22.0104,80.2108,0.047708,0.047497,0.104578,0.194151,0.351736,0.434966,0.061447,0.174546,0.378389,0.248941,0.192842,0.459634,0.308131,1.112317,1.491683,0.389089,-0.406072,11.412931,LOW
9,4,22.0104,80.2109,0.127137,0.189124,0.07368,0.23349,0.277331,0.22074,0.172249,0.184705,0.401085,0.040636,0.110327,0.418558,0.209716,1.264119,1.995836,0.48891,-0.283827,15.185578,LOW
10,4,22.0104,80.211,0.067807,0.168118,0.0504,0.098761,0.27696,0.168485,0.240674,0.390431,0.290175,0.097677,0.146015,0.419824,0.150602,0.252952,2.787638,0.26149,-0.619115,12.395959,LOW
11,4,22.0104,80.2111,0.097081,0.197741,0.268748,0.110364,0.168337,0.40172,0.121518,0.504979,0.481507,0.219771,0.061556,0.23679,0.496998,0.218551,0.476441,0.51665,-0.36418,2.985272,LOW
12,4,22.0104,80.2112,0.15054,0.257295,0.099779,0.234284,0.327444,0.239745,0.041235,0.33605,0.331863,0.244462,0.08849,0.499038,0.069556,0.697169,7.174624,0.587524,-0.361035,36.892942,MEDIUM
13,4,22.0104,80.2113,0.240304,0.129169,0.267471,0.162307,0.359865,0.25449,0.251559,0.404341,0.291747,0.059507,0.046972,0.335664,0.319051,0.401412,1.052068,0.656437,-0.348125,7.031878,LOW
14,4,22.0104,80.2114,0.235352,0.206292,0.116101,0.143541,0.14443,0.104381,0.115019,0.305059,0.414177,0.283683,0.109794,0.442565,0.333464,0.470536,1.327173,0.334578,-0.510187,7.133304,LOW
15,4,22.0104,80.2115,0.036996,0.079165,0.166713,0.326545,0.063297,0.357222,0.201373,0.274614,0.055334,0.277159,0.199495,0.317331,0.495186,1.189106,0.640833,0.607075,0.01431,9.777727,LOW
16,4,22.0104,80.2116,0.216262,0.24002,0.263439,0.226081,0.028301,0.356076,0.085727,0.505867,0.209493,0.089983,0.052116,0.377827,0.182963,0.446918,2.065043,0.872912,-0.251273,12.978813,LOW
17,4,22.0104,80.2117,0.058599,0.169649,0.321118,0.093048,0.082474,0.259586,0.282009,0.15054,0.386899,0.214214,0.052266,0.173854,0.334943,0.618093,0.519057,0.81401,-0.302758,6.182389,LOW
18,4,22.0104,80.2118,0.20663,0.042505,0.171657,0.092328,0.15789,0.179367,0.135811,0.525818,0.052253,0.239991,0.012206,0.481687,0.479481,0.17559,1.0046,0.274651,-0.678307,3.522296,LOW
19,4,22.0104,80.2119,0.08816,0.102037,0.13477,0.215597,0.072412,0.268469,0.109917,0.232209,0.160545,0.071587,0.128751,0.182356,0.038493,0.92846,4.737374,1.586456,0.08353,31.05739,MEDIUM
20,4,22.0104,80.212,0.185102,0.05775,0.237431,0.20865,0.129362,0.373608,0.442378,0.46648,0.2621,0.221593,0.048927,0.188831,0.245764,0.447285,0.768343,1.026429,0.049861,8.318213,LOW
21,4,22.0104,80.2121,0.185322,0.228657,0.101687,0.077825,0.257756,0.31111,0.07699,0.467091,0.394003,0.281106,0.039893,0.188912,0.224719,0.166616,0.840659,0.433989,-0.416468,4.028459,LOW
22,4,22.0104,80.2122,0.215627,0.133066,0.097957,0.053975,0.066023,0.405084,0.420155,0.347784,0.346975,0.182338,0.060974,0.092358,0.1853,0.155196,0.498426,0.547187,-0.262303,3.205372,LOW
23,4,22.0104,80.2123,0.245314,0.166538,0.068965,0.116435,0.220366,0.206712,0.217946,0.061566,0.405114,0.221657,0.092303,0.088315,0.115203,1.891238,0.766604,0.910972,0.137336,14.998062,LOW
24,4,22.0104,80.2124,0.083361,0.190657,0.113879,0.320059,0.350993,0.300797,0.288945,0.486967,0.493306,0.103446,0.064605,0.050603,0.150012,0.657251,0.337328,2.163035,0.726958,12.95466,LOW
25,4,22.0104,80.2125,0.164511,0.124379,0.204849,0.281264,0.082439,0.265721,0.393313,0.336346,0.320466,0.226594,0.02688,0.413403,0.10821,0.836233,3.820356,0.931941,-0.190219,23.41782,LOW
26,4,22.0104,80.2126,0.19003,0.296068,0.228925,0.316862,0.024001,0.300967,0.206784,0.038724,0.336449,0.024228,0.103469,0.383236,0.424392,8.182477,0.903023,0.675789,-0.094807,43.697026,MEDIUM
27,4,22.0104,80.2127,0.038315,0.230832,0.32775,0.238704,0.277356,0.232528,0.272255,0.093636,0.150596,0.057246,0.174847,0.257851,0.118314,2.549282,2.179385,1.505866,-0.03856,26.025839,LOW
28,4,22.0104,80.2128,0.172481,0.201579,0.114996,0.287442,0.033116,0.259293,0.044182,0.504279,0.434369,0.079471,0.1601,0.204897,0.276717,0.570006,0.740457,0.835603,0.167659,8.534763,LOW
29,4,22.0104,80.2129,0.093949,0.062573,0.266949,0.34258,0.287653,0.19739,0.443221,0.541387,0.033802,0.147137,0.131872,0.273385,0.374092,0.632783,0.730798,0.941392,0.112335,8.941875,LOW
30,4,22.0104,80.213,0.057138,0.123876,0.227875,0.280841,0.259961,0.249804,0.020196,0.103425,0.345834,0.206,0.082004,0.293145,0.061533,2.715422,4.764023,1.434302,-0.021436,38.76317,MEDIUM
31,4,22.0104,80.2131,0.146378,0.126163,0.332719,0.105127,0.043278,0.138729,0.421793,0.46541,0.058579,0.049065,0.168771,0.086048,0.113464,0.22588,0.758374,2.194586,0.099797,11.043004,LOW
32,4,22.0104,80.2132,0.126233,0.217048,0.338304,0.039264,0.287954,0.407213,0.22527,0.141217,0.303599,0.153163,0.130335,0.380276,0.274548,0.278041,1.385099,0.576594,-0.812823,6.312224,LOW
33,4,22.0104,80.2133,0.152728,0.042784,0.175339,0.280856,0.29684,0.16105,0.358922,0.509214,0.413077,0.19892,0.031889,0.152107,0.226986,0.551548,0.670119,1.203383,0.297365,9.674351,LOW
34,4,22.0104,80.2134,0.167641,0.059189,0.153739,0.33286,0.216346,0.395068,0.308218,0.192673,0.477861,0.150491,0.161282,0.185366,0.029216,1.727593,6.344773,2.267667,0.284614,45.10973,MEDIUM
35,4,22.0104,80.2135,0.134694,0.242352,0.296663,0.125613,0.398876,0.374212,0.321602,0.451233,0.180383,0.196069,0.102254,0.057736,0.233394,0.278378,0.247373,1.450474,0.370211,7.409706,LOW
36,4,22.0104,80.2136,0.228185,0.127061,0.0273,0.230786,0.093039,0.325448,0.336149,0.126264,0.382918,0.243701,0.098368,0.200688,0.09048,1.827811,2.218039,0.886383,0.069757,21.22277,LOW
37,4,22.0104,80.2137,0.06092,0.103835,0.263095,0.09288,0.329985,0.285327,0.116573,0.501561,0.055718,0.058313,0.01777,0.201005,0.070271,0.185182,2.860429,1.312228,-0.367914,16.49229,LOW
38,4,22.0104,80.2138,0.086422,0.049414,0.297486,0.229882,0.267407,0.36356,0.277963,0.349782,0.426842,0.265694,0.025802,0.35425,0.13934,0.657215,2.542339,1.068432,-0.212911,16.936885,LOW
39,4,22.0104,80.2139,0.101931,0.043689,0.313636,0.043539,0.042071,0.337442,0.11806,0.181867,0.474952,0.251599,0.176148,0.126735,0.462669,0.239402,0.273922,0.605994,-0.488598,2.023099,LOW
0,5,22.0105,80.21,0.198108,0.137313,0.02661,0.062676,0.326542,0.251301,0.039663,0.337018,0.446838,0.078145,0.080671,0.125051,0.225578,0.185971,0.554357,0.254644,-0.332265,2.478226,LOW
1,5,22.0105,80.2101,0.169983,0.148793,0.222037,0.293528,0.232619,0.032914,0.151417,0.544115,0.350607,0.155963,0.053839,0.323502,0.317421,0.53946,1.019157,0.804411,-0.048577,8.925175,LOW
2,5,22.0105,80.2102,0.067477,0.291575,0.153759,0.223106,0.11591,0.215003,0.159882,0.222995,0.275207,0.181562,0.103641,0.104423,0.32402,1.000498,0.322272,0.879616,0.36236,9.339267,LOW
3,5,22.0105,80.2103,0.191222,0.206037,0.042795,0.257391,0.376371,0.163112,0.440047,0.474756,0.167271,0.200373,0.14817,0.383285,0.411691,0.542154,0.931002,0.377604,-0.196501,6.726264,LOW
4,5,22.0105,80.2104,0.197454,0.082171,0.282735,0.142199,0.26268,0.438724,0.112671,0.347735,0.155038,0.144078,0.050337,0.372892,0.144029,0.40893,2.58901,0.82205,-0.447867,14.485097,LOW
5,5,22.0105,80.2105,0.197156,0.21131,0.155583,0.305869,0.172833,0.173304,0.033496,0.037979,0.138635,0.095872,0.049855,0.071918,0.174728,8.053652,0.411602,1.870912,0.619266,46.759029,MEDIUM
6,5,22.0105,80.2106,0.038026,0.023581,0.209825,0.117864,0.321139,0.30732,0.40084,0.332376,0.162272,0.287917,0.17264,0.420009,0.423089,0.354611,0.99272,0.388672,-0.56174,5.027917,LOW
7,5,22.0105,80.2107,0.068792,0.228477,0.14046,0.065304,0.229053,0.133473,0.232698,0.413181,0.253048,0.104115,0.112571,0.459423,0.357597,0.158051,1.284752,0.251847,-0.751094,4.455542,LOW
8,5,22.0105,80.2108,0.225939,0.107556,0.118686,0.07427,0.285506,0.436186,0.059063,0.331279,0.384621,0.09494,0.073512,0.154958,0.330686,0.224191,0.468597,0.397318,-0.352002,2.639724,LOW
9,5,22.0105,80.2109,0.222269,0.210246,0.285213,0.066323,0.362214,0.439402,0.114719,0.483434,0.375351,0.162177,0.070015,0.385821,0.289719,0.137192,1.331707,0.520378,-0.706628,5.557121,LOW
10,5,22.0105,80.211,0.067282,0.287504,0.292898,0.250524,0.373751,0.264652,0.438988,0.221211,0.406903,0.197521,0.14182,0.0943,0.359087,1.132509,0.262611,1.198582,0.453053,10.960265,LOW
11,5,22.0105,80.2111,0.146816,0.296944,0.068572,0.347764,0.072713,0.44763,0.099316,0.39631,0.347502,0.234824,0.059933,0.207961,0.396566,0.877506,0.524404,0.688698,0.251569,8.766803,LOW
12,5,22.0105,80.2112,0.080417,0.175407,0.187379,0.194341,0.242503,0.187501,0.185199,0.516038,0.386289,0.222471,0.065792,0.327524,0.399934,0.376601,0.818944,0.524731,-0.255206,5.700219,LOW
13,5,22.0105,80.2113,0.115745,0.03955,0.066487,0.108375,0.166895,0.029747,0.406563,0.14514,0.309959,0.127969,0.019684,0.432315,0.4986,0.74669,0.867057,0.187839,-0.599125,5.532836,LOW
14,5,22.0105,80.2114,0.024817,0.037296,0.059063,0.027829,0.195581,0.418959,0.437217,0.09853,0.166454,0.079059,0.09281,0.226723,0.46041,0.282442,0.492438,0.126456,-0.781351,0.834504,LOW
15,5,22.0105,80.2115,0.084805,0.095952,0.061595,0.278774,0.036709,0.13145,0.441147,0.325294,0.360448,0.060149,0.079838,0.496868,0.141547,0.856992,3.510276,0.533148,-0.281178,20.528162,LOW
16,5,22.0105,80.2116,0.082257,0.046389,0.280132,0.07941,0.069853,0.258236,0.052385,0.471489,0.492552,0.175238,0.040077,0.349583,0.406766,0.168423,0.85942,0.475365,-0.629786,3.5871,LOW
17,5,22.0105,80.2117,0.2314,0.100601,0.27896,0.251093,0.334972,0.417251,0.034502,0.140719,0.434983,0.037617,0.142591,0.025509,0.153863,1.78436,0.165791,2.955055,0.815554,20.19333,LOW
18,5,22.0105,80.2118,0.155233,0.267968,0.167348,0.110176,0.315865,0.122878,0.392763,0.515602,0.16658,0.259704,0.030348,0.491321,0.041434,0.213684,11.858016,0.520923,-0.633661,55.539221,MEDIUM
19,5,22.0105,80.2119,0.060829,0.106083,0.079213,0.27612,0.082119,0.249943,0.369809,0.391552,0.331185,0.256954,0.060396,0.442776,0.353008,0.705193,1.254295,0.44652,-0.231822,9.113403,LOW
20,5,22.0105,80.212,0.11834,0.11223,0.028287,0.226453,0.28897,0.255588,0.135363,0.394039,0.139624,0.272972,0.044841,0.262542,0.451819,0.574697,0.581077,0.356599,-0.073801,5.555122,LOW
21,5,22.0105,80.2121,0.133375,0.252687,0.045683,0.16521,0.21011,0.255889,0.115316,0.48842,0.186489,0.219451,0.145165,0.339863,0.369917,0.338253,0.918755,0.297123,-0.345799,4.993217,LOW
22,5,22.0105,80.2122,0.166593,0.233063,0.322462,0.107131,0.361332,0.287007,0.032458,0.529732,0.293695,0.150869,0.010411,0.232604,0.400582,0.202236,0.580664,0.678463,-0.369326,3.887857,LOW
23,5,22.0105,80.2123,0.142463,0.11034,0.127925,0.21433,0.168808,0.203329,0.289976,0.128175,0.497871,0.177678,0.154766,0.032614,0.257287,1.672174,0.126761,1.180593,0.735861,13.683528,LOW
24,5,22.0105,80.2124,0.116828,0.160664,0.059378,0.249053,0.137004,0.214707,0.219327,0.487678,0.475688,0.079631,0.078374,0.217994,0.276638,0.510691,0.788012,0.623556,0.0665,7.499794,LOW
25,5,22.0105,80.2125,0.091482,0.176831,0.325986,0.031798,0.029972,0.312854,0.40534,0.343594,0.035158,0.103737,0.101122,0.134042,0.10011,0.092545,1.338951,1.527995,-0.616523,8.815551,LOW
26,5,22.0105,80.2126,0.15225,0.222408,0.325281,0.121049,0.113552,0.42525,0.1944,0.526947,0.442469,0.113825,0.113503,0.185434,0.490782,0.229718,0.377833,0.660042,-0.210074,3.50561,LOW
27,5,22.0105,80.2127,0.244441,0.057505,0.163206,0.269836,0.023183,0.415027,0.25386,0.068994,0.478758,0.165008,0.071982,0.101343,0.488113,3.910991,0.207622,0.734646,0.453939,22.291339,LOW
28,5,22.0105,80.2128,0.147187,0.230974,0.12929,0.108372,0.200696,0.171001,0.234763,0.468085,0.409266,0.248691,0.134668,0.169343,0.477042,0.231522,0.354986,0.367679,-0.219547,2.462653,LOW
29,5,22.0105,80.2129,0.224013,0.047182,0.096081,0.259929,0.133491,0.15022,0.185971,0.155477,0.157508,0.282767,0.120073,0.097055,0.150313,1.67181,0.645685,1.439189,0.45625,16.051057,LOW
30,5,22.0105,80.213,0.023513,0.184391,0.211305,0.15423,0.17807,0.239276,0.192289,0.114675,0.312521,0.2331,0.147439,0.110804,0.243631,1.344928,0.454803,1.031319,0.16385,11.430911,LOW
31,5,22.0105,80.2131,0.066712,0.284658,0.097062,0.245966,0.085533,0.368318,0.238091,0.525818,0.32335,0.234961,0.096038,0.052339,0.083856,0.467778,0.624157,2.518649,0.64909,14.280351,LOW
32,5,22.0105,80.2132,0.218897,0.068005,0.100508,0.324644,0.221114,0.341931,0.431024,0.030533,0.304506,0.272155,0.108,0.423912,0.111987,10.63257,3.785358,0.793343,-0.132612,68.968158,HIGH
33,5,22.0105,80.2133,0.150979,0.236878,0.326572,0.075102,0.265753,0.077753,0.443445,0.324194,0.128556,0.116658,0.190841,0.241858,0.280623,0.231657,0.861863,0.768781,-0.526112,5.137468,LOW
34,5,22.0105,80.2134,0.132138,0.129589,0.039755,0.32499,0.154092,0.426806,0.187285,0.441392,0.191747,0.168856,0.177847,0.303113,0.264225,0.736285,1.147178,0.642906,0.03483,10.205161,LOW
35,5,22.0105,80.2135,0.104825,0.085243,0.082362,0.313654,0.117407,0.204951,0.303389,0.183502,0.414181,0.278004,0.188601,0.127132,0.042728,1.70927,2.975365,2.33143,0.423159,29.846152,LOW
36,5,22.0105,80.2136,0.087911,0.163833,0.045841,0.188173,0.284786,0.136042,0.375624,0.16912,0.163678,0.260123,0.095083,0.494461,0.337695,1.112661,1.464223,0.281215,-0.448684,10.814934,LOW
37,5,22.0105,80.2137,0.176131,0.073355,0.032232,0.034955,0.327599,0.280556,0.05004,0.220413,0.12105,0.126649,0.151863,0.451231,0.284538,0.158588,1.58584,0.091316,-0.856208,5.039874,LOW
38,5,22.0105,80.2138,0.104119,0.144658,0.052635,0.286734,0.16618,0.183775,0.263745,0.319238,0.125202,0.247952,0.098037,0.409214,0.37157,0.898183,1.101311,0.434651,-0.175991,9.438651,LOW
39,5,22.0105,80.2139,0.120104,0.184064,0.32368,0.214955,0.289062,0.340363,0.40471,0.387166,0.367729,0.111403,0.042652,0.135131,0.223201,0.555202,0.605422,1.503173,0.228014,10.108787,LOW
0,6,22.0106,80.21,0.198675,0.235821,0.332917,0.12345,0.381793,0.347854,0.281601,0.109084,0.4827,0.146962,0.046206,0.101349,0.095537,1.131701,1.060834,2.317931,0.098317,17.093913,LOW
